Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Protein Metabolic Process (GO:0051247)	57/196	2.8705744151992007E-9	5.605934362582253E-7	0	0	2.7511054605128664	54.110815657497554	CYFIP2;RPL5;GSK3A;FMR1;TNFAIP3;TNF;LARP1B;RBM3;RPS4X;SOX4;TBC1D10A;USP8;HSP90AA1;IST1;CIRBP;LARP4B;RNF41;ASPH;IL23A;IL1B;VGLL4;RAB1A;VCP;PRKDC;RPS27L;PSEN1;PLD1;RASGRP1;THBS1;LARP1;MAPK7;GPC3;METTL5;APOE;NPM1;TGFB1;SSB;TIPARP;BAD;PLK2;RDX;DAB2IP;SAMD4A;NR1H3;UPF3A;LARP4;KLF4;SORL1;KLF2;NFKBIA;SLC25A37;IL6;BCL3;HNRNPD;EIF3C;EIF4G3;OGT
Protein Phosphorylation (GO:0006468)	113/500	2.9246318669565175E-9	5.605934362582253E-7	0	0	1.9737478805302864	38.78433774341431	MAML1;GMFG;MYLK3;IGF1R;PPP4R1;RPS6KA1;NEK1;PIM3;MAP3K9;PIM2;EPHB1;MAP3K5;PDK1;CSNK1G3;MORC3;PRKCH;CDKL5;DAPK1;PRKCB;DAPK2;PRKCD;ADAM10;LMTK2;ATG14;ILF3;MAPKAPK3;ULK2;PRKD2;SIK1;SIK2;TRIB1;CSNK1G1;PKDCC;PRKDC;TNKS;CSF2RB;STK4;PRKCZ;STK3;NUAK1;PRDX4;GRK5;GRK6;CLSPN;LYN;TGFB1;PLK2;EIF2AK2;SRPK1;SMAD7;CDK6;STK24;CDK2;ATM;MAP3K13;CDK14;MAP3K12;GPI;SMG1;GSK3A;DYRK2;MAST3;PRKAG2;PIK3CD;ILK;PKD1;FASTK;CTSG;JAK2;JAK3;HTATIP2;BRD2;RIPK3;CAD;IRAK3;YWHAZ;TGFBR2;FGR;LATS1;HCK;LATS2;LCK;PEAK1;RARA;SGK3;TOP1;HCST;TLR3;TLR2;PRKAA1;USP15;ACVR1B;CAMKK2;PAK1;MKNK2;PTK2B;FNIP2;MAP4K4;MAP3K1;CSNK1A1;LIMK2;TAF10;DAB2IP;HIPK1;MAPK14;HIPK3;MAPK13;STK17A;STK17B;PTPN6;TAF5;TAF4;TAF2
Gene Expression (GO:0010467)	76/296	3.9775742456522494E-9	7.330975301986762E-7	0	0	2.323893048128342	44.950119007751844	RPL4;MRPS17;RPL5;HBS1L;RPL30;SMG1;RPL3;RPL32;RPL31;RPL34;RPLP1;FMR1;CELF2;RPLP0;MRPL34;RPL10A;RPL9;RPL7;RBM3;RPS4X;RPS14;MRPL42;RPL7A;RPS16;CASP10;CASP1;RPL35;KPNA4;RPS11;RPS13;TGM2;RPL21;RPS8;RPS5;RPL22;RPL13A;RPSA;THOC3;RPS3A;MRPS6;MRPL43;MRPL52;EEF1A1;DKC1;RPL24;RBMS1;RBMS2;RPL10;RBM8A;RPL11;FURIN;RRBP1;NUP160;EXOSC4;RPS15A;EXOSC9;RPL14;RPL13;RPL15;RPS27A;RPL17;RPL19;ABCF1;GZMA;GZMB;RPL23A;SORL1;SETX;TSPAN15;TSPAN14;HNRNPK;RPL27A;HNRNPD;RPS20;RPS24;RPS23
Response To Lipopolysaccharide (GO:0032496)	49/159	4.492974745662503E-9	7.847548679008609E-7	0	0	2.984217024729248	57.35889184807928	CXCL9;HMGB2;TNFAIP3;HMGB1;CXCL3;CXCL5;PYCARD;ZFP36;ZC3H12A;ANKRD1;CASP1;CTSG;JAK2;MEF2C;F2R;IRAK3;TNFRSF1B;FOXP1;IL1A;ADAM17;MAPKAPK3;IL1B;TRAF6;PELI1;ADAM9;TRIB1;S100A9;S100A8;CD274;GSTP1;CTR9;LY96;NOD2;RELA;IL36RN;CD14;GBP2;HNRNPA0;DAB2IP;NR1H3;LILRB2;SMAD6;MAPK14;NFKB1;CXCL10;IL6;TAB2;MYD88;NFKBIB
Positive Regulation Of Inflammatory Response (GO:0050729)	37/104	4.714503004770815E-9	7.847548679008609E-7	0	0	3.691617232493385	70.7779829990872	CEBPA;GRN;TRADD;MEFV;ETS1;TNF;PLA2G7;CX3CL1;PYCARD;LGALS2;LGALS1;NFKBIZ;CASP1;S100A12;NLRP1;GSDMD;PDE2A;OSM;NKG7;MMP8;OSMR;IL17RA;TNFRSF1A;MAPK13;NFKBIA;IL6;NLRP12;IL23A;IL1B;NINJ1;ADAM8;CD47;IL6ST;S100A9;S100A8;TLR3;TLR2
Translation (GO:0006412)	64/234	4.7491425645085486E-9	7.847548679008609E-7	0	0	2.528024980483997	48.45036157727885	RPL4;MRPS17;RPL5;HBS1L;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;MRPL34;APEH;RPL10A;RPL9;RPL7;EEF1B2;RPS4X;RPS14;MRPL42;RPL7A;RPS16;RPL35;RPS11;RPS13;MRPS26;RPL21;RPS8;RPS5;RPL22;MRPL49;RPL13A;RPSA;RPS3A;GTPBP2;MRPL45;GTPBP1;MRPS6;MRPL43;MRPL52;EEF1A1;EEF1G;RPL24;RPL10;RPL11;RRBP1;RPS15A;RPL14;RPL13;RPL15;RPS27A;RPL17;RPL19;ABCF1;PTCD3;RWDD1;RPL23A;MRPL22;MRPL30;RPL27A;RPS20;RPL22L1;RPS24;RPS23
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	121/557	9.613054315706064E-9	1.5355252093621153E-6	0	0	1.8765203537878372	34.64083564519009	NCF1;AHR;ELK1;TNF;ETS1;HMGN5;SALL1;ZMIZ1;RPS6KA1;EP300;PIM2;SOX9;SOX4;CDK5RAP2;MAP3K5;KCNH2;MAP2K3;OSR2;MEF2C;SMARCC1;F2R;FOXH1;RFX3;RUNX2;ILF3;TBL1XR1;MORF4L2;ZNF318;PHIP;DXO;TRIM16;CLOCK;ATF4;KMT2E;MEAF6;NOTCH4;PSEN1;HIF1A;ATXN7;APOE;PPARGC1A;RREB1;JUN;EGR2;SMAD4;TGFB1;INO80;NR2F2;IGF1;NFKB1;IL6;BCL3;HNRNPD;TCF4;OGT;HLA-DRB1;MAP3K12;PICALM;CDKN1C;CHD8;HMGB2;AKR1B1;ILK;RSF1;CHD3;MED16;MED12;LYL1;ING2;MED13;MECOM;SPIN1;CD38;ACTL6A;MSL3;EDF1;PARP9;PSRC1;MDFIC;TAL1;IRF4;IL1B;ZNF516;RARA;IRF7;MAPRE3;PLCB1;CREB5;CEBPB;PRKAA1;KDM3A;MLLT3;RELA;CAMKK2;RXRA;NFIL3;TP53INP2;SPP1;TBL1X;BRD4;RNF20;CD74;NPM1;NFYA;STAT1;TAF10;USP22;ATAD2;NR1H3;KLF4;GATAD2B;KLF2;GATAD2A;MAD2L2;RYBP;NFIB;NAA16;NAA15;TAF5;TAF4;TAF2
Negative Regulation Of Viral Genome Replication (GO:0045071)	24/53	1.0301455754711629E-8	1.5924056766638107E-6	0	0	5.516711283097882	101.45773027311505	APOBEC3C;IFITM2;RSAD2;MX1;IFIT5;EIF2AK2;ZC3HAV1;IFIT1;TNF;SRPK1;IFIH1;BST2;ISG20;ILF3;PLSCR1;ZNFX1;OAS3;CCL5;MORC2;MPHOSPH8;N4BP1;APOBEC3A;LTF;APOBEC3B
Positive Regulation Of Response To External Stimulus (GO:0032103)	47/155	1.6285873084821645E-8	2.4388094944520413E-6	0	0	2.913496474372783	52.247638421976845	CEBPA;GRN;TRADD;LY96;MEFV;ETS1;TNF;PLA2G7;AIF1;THBS1;CX3CL1;PYCARD;LGALS2;LGALS1;CCL5;NFKBIZ;CASP1;S100A12;NLRP1;STX3;SCARF1;SASH1;GSDMD;GBP5;AKIRIN2;TGFB1;PDE2A;OSM;NKG7;SCIMP;EREG;IL17RA;TNFRSF1A;MAPK13;NFKBIA;PLSCR1;NLRP12;IL23A;IL1B;NINJ1;POLR3G;ADAM8;CD47;S100A9;S100A8;TLR3;TLR2
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	51/175	1.7769462283932988E-8	2.5803413110486935E-6	0	0	2.7552458502975257	49.16952356495691	ECM1;TRADD;IFIT5;TNF;CX3CL1;AKAP13;LGALS1;CASP10;CASP1;TRIM25;PIM2;TRIM21;TRIM22;PRKCB;RIPK2;F2R;RHOC;TNFRSF1A;TRAF6;PELI1;S100A4;RBCK1;TLR6;ALPK1;CARD11;LTF;ANKRD17;PELI2;NOD1;NOD2;ATP2C1;CXXC5;RELA;MTDH;TSPAN6;MIER1;S100A12;LURAP1;APOL2;BRD4;CD74;PLK2;TNFRSF10B;CFLAR;BST2;TAB3;TAB2;TRIM38;MAP3K14;HLA-DRB1;MYD88
Regulation Of Tumor Necrosis Factor Production (GO:0032680)	41/127	1.8366892574526907E-8	2.5886514475627336E-6	0	0	3.1883765912464574	56.793647070519704	C5AR2;GSTP1;LY96;TWIST1;HSPB1;TNFAIP3;PTPRJ;PSEN1;HMGB1;NOD2;RASGRP1;THBS1;CX3CL1;PYCARD;IFIH1;ZFP36;ZC3H12A;TRIM27;CD14;JAK2;ARG2;IRAK3;DICER1;AZU1;IGF1;MMP8;LILRB4;FOXP1;CLEC4A;TLR1;IL1A;IL6;PTPRC;IL23A;OAS3;RARA;PTPN6;CD47;TLR3;LTF;TLR2
Cellular Response To Cytokine Stimulus (GO:0071345)	76/308	2.5273441383500797E-8	3.46029517456388E-6	0	0	2.2021501014198783	38.523338653029064	GSK3A;IFITM2;DOCK8;TRADD;PTPRJ;CIB1;IFIT1;CX3CL1;MYLK3;PYCARD;ZFP36;ZC3H12A;ANKRD1;CASP1;CTSG;SOX9;JAK2;JAK3;HLA-DPA1;GBP5;IL4R;MME;DAPK1;DUSP1;FOXH1;RPL13A;LIFR;IRAK3;OSMR;PRLR;EREG;TNFRSF1A;HCK;IL1A;CDC34;IL1B;TRAF6;IRF5;CD47;IL6ST;SOS1;TNFRSF21;TLR2;CEBPA;NFAT5;EBI3;AKAP6;CSF2RB;CBL;HIF1A;AIF1;TANK;RELA;CCL5;CCL4;ST3GAL6;STAT6;CCL18;GBP2;GBP1;CCL22;PNPT1;STAT1;PDE2A;DAB2IP;LILRB2;LILRB4;NFKB1;MAPK13;NFKBIA;NLRP12;IL6;CXCL12;IL7;PTPN6;RBMX
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	21/44	2.7138887873590252E-8	3.52122190106961E-6	0	0	6.081465409329884	105.95310361576017	NFAT5;HLA-DRB5;ETS1;TNF;RELA;SIRPB1;PYCARD;HLA-DMA;IL6;HLA-DMB;NR4A3;LCK;TRAF6;HLA-DRA;CD47;HLA-DRB3;HLA-DOB;HLA-DQA1;CD44;HLA-DRB1;HLA-DPA1
Regulation Of Viral Genome Replication (GO:0045069)	27/67	2.7188065596739475E-8	3.52122190106961E-6	0	0	4.501904578684109	78.42537345098786	IFITM2;IFIT5;ZC3HAV1;IFIT1;TNF;IFIH1;LARP1;CCL5;N4BP1;APOBEC3C;RSAD2;MX1;EIF2AK2;SRPK1;BST2;ISG20;ILF3;PLSCR1;CNOT7;ZNFX1;OAS3;PPIH;TMEM39A;PABPC1;PPIA;APOBEC3A;LTF
Positive Regulation Of Defense Response (GO:0031349)	40/124	2.7956115416155393E-8	3.5254132914267536E-6	0	0	3.1838102603763856	55.374833412260585	CEBPA;GRN;TRADD;MEFV;ETS1;TNF;PLA2G7;CX3CL1;PYCARD;LGALS2;LGALS1;CCL5;NFKBIZ;CASP1;S100A12;NLRP1;GSDMD;GBP5;AKIRIN2;MEF2C;PDE2A;OSM;NKG7;EREG;IL17RA;TNFRSF1A;MAPK13;NFKBIA;PLSCR1;NLRP12;IL23A;IL1B;NINJ1;POLR3G;ADAM8;CD47;S100A9;S100A8;TLR3;TLR2
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	17/31	4.135741038694283E-8	5.05765642763769E-6	0	0	8.079724032196244	137.36350316698875	HLA-DRB5;HLA-A;IFI30;HLA-F;CLEC4A;HLA-DMA;MFSD6;HLA-DMB;CTSL;HLA-DRA;HLA-DRB3;CTSD;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;LGMN
Positive Regulation Of Amide Metabolic Process (GO:0034250)	31/85	4.221749939597404E-8	5.05765642763769E-6	0	0	3.8315849568258047	65.06196407285684	RPL5;GSK3A;PRKDC;FMR1;RPS27L;PLD1;TNF;THBS1;LARP1B;RELA;RBM3;RPS4X;LARP1;METTL5;SOX4;NPM1;SSB;PRKCD;CIRBP;SAMD4A;UPF3A;LARP4B;LARP4;IL6;BCL3;HNRNPD;EIF3C;EIF4G3;OGT;ABCG1;PICALM
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	61/231	4.434693083177587E-8	5.183182745021218E-6	0	0	2.4067056530214423	40.748468503626526	GSK3A;SPI1;DGKD;PDE3B;PLEK;TNFAIP3;PTPRJ;CIB1;PIK3CB;DUSP16;HERPUD1;IGF1R;PYCARD;SPRED2;SPRED1;RPS6KA1;ZC3H12A;DAG1;SLC39A8;CGNL1;MAP2K3;DUSP2;DUSP1;PLAUR;MMP9;CDC34;TBC1D7;PPIF;AJUBA;VGLL4;EPHA2;PRKAA1;PHLPP1;GSTP1;PPM1N;ITPR1;TWIST1;PIK3R2;UBR1;TANK;THBS1;RELA;ARHGAP12;SLC9A3R1;NUAK1;TSPAN6;FNIP1;RFFL;LYN;STAT1;CARD8;PDE2A;DAB2IP;MAPK14;LILRB4;NLRP12;CILP;DLG5;PDE3A;NF1;GPD1L
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	38/117	5.022823187235172E-8	5.730802074578796E-6	0	0	3.214495333868096	54.025022019579566	CD274;CXCL9;GSTP1;CTR9;HMGB2;LY96;TNFAIP3;AHR;HMGB1;NOD2;CXCL3;CXCL5;RELA;PYCARD;ZFP36;ZC3H12A;ANKRD1;CASP1;IL36RN;CTSG;CD14;GBP2;MEF2C;DAB2IP;NR1H3;LILRB2;TNFRSF1B;MAPK14;NFKB1;CXCL10;IL1A;IL6;IL1B;TRAF6;ADAM9;MYD88;NFKBIB;TLR2
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	44/146	5.638909039788762E-8	6.28410514387622E-6	0	0	2.8856183836819005	48.16382796044581	GSK3A;PRKAA1;PLEKHF1;TWIST1;IRS2;FURIN;ABHD5;PSEN1;ZC3HAV1;HMGB1;PIK3CB;MEFV;TNF;HIF1A;MTDH;DHRSX;ZC3H12A;ZSWIM8;PACSIN3;PIM2;APOE;TRIM21;TRIM22;PTPN1;PNPT1;DAPK1;BAD;PLK2;PRKCD;IGF1;TNFRSF1B;GTPBP1;SVIP;CNOT7;IL1B;APOC2;ADAM9;ULK2;ADAM8;DXO;TRIM38;CNOT8;SQSTM1;PLIN5
Cellular Response To Oxygen-Containing Compound (GO:1901701)	92/406	7.49338287567555E-8	8.160975168235734E-6	0	0	1.9725616959667	32.36314985606947	CLIC4;CXCL9;NCF1;AQP9;HMGB2;TNFAIP3;AHR;HMGB1;CXCL3;PKD2;ACTB;CXCL5;IPO5;PYCARD;ZFP36;ZC3H12A;SESN2;ANKRD1;CASP1;CTSG;FFAR2;SOX9;TGM2;MEF2A;MEF2C;DAPK1;PRKCD;TPM1;TNFRSF1B;MMP9;FAM210B;IL1A;TRAF6;IL1B;RRAGD;RAPGEF1;RARA;PPIF;RAPGEF2;ADAM9;LCOR;SQSTM1;RAPGEF3;TLR2;HCN4;CD274;KCNE1;PRKAA1;VCP;GSTP1;INSIG1;CTR9;PXN;TWF2;LY96;CACNA1A;AKAP6;AGAP3;IQGAP1;NOD2;RASGRP2;RELA;CAMKK2;P2RY6;GNG2;ZNF703;PTK2B;IL36RN;CD14;GBP2;LYN;JUN;SYT1;PDE2A;DAB2IP;NR1H3;LILRB2;MAPK14;NFKB1;SSH1;SETX;CXCL10;IL6;NR4A3;CDK2;ALOX5AP;PDE3A;ATM;MYD88;CPEB4;LGMN;NFKBIB
Positive Regulation Of T Cell Activation (GO:0050870)	35/107	1.3720710007359804E-7	1.4611031634504042E-5	0	0	3.2461190445559414	51.29444073057521	CD274;SMARCB1;DOCK8;NOD2;AIF1;SLC7A1;ACTB;SIRPB1;PYCARD;HLA-DMA;HLA-DMB;ZMIZ1;CCL5;JAK2;B2M;HLA-DOB;HLA-DQA1;HLA-DPA1;SMARCC1;HLA-DRB5;PBRM1;ACTL6A;HLA-A;LILRB2;IL6;PTPRC;IL23A;IL7;LCK;IL1B;HLA-DRA;CD47;IL6ST;HLA-DRB3;HLA-DRB1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	343/2028	1.4883264927774127E-7	1.550447946388992E-5	0	0	1.3988900023525712	21.991170994894098	RB1;TCERG1;SPI1;SMARCB1;MAML1;ZNF292;JMJD1C;ELK1;BACH1;ACTB;RPS14;ZMIZ1;ZC3H12A;NAMPT;RPS6KA1;BBX;TRIM27;SOX9;PKNOX1;SOX6;JUNB;IER2;SOX4;MEF2A;SMARCC1;MEF2C;PRKCB;FOXH1;EBF1;PTOV1;RFX3;DICER1;RUNX2;SUB1;RFX5;PRKD2;DXO;MAML3;ZFPM2;CLOCK;ATF4;CTBP2;PRKDC;CTR9;TSHZ2;TWIST1;PIK3R2;BAZ2B;PIK3R1;ZNF24;HIF1A;MTDH;HELZ2;RAD21;HLTF;MIER1;HIVEP1;ZBED1;HIVEP2;CGA;LYAR;PPARGC1A;ZBTB7A;RREB1;PPARGC1B;ELANE;PLK3;WWTR1;JUN;EGR2;EGR3;JUND;GADD45A;PDE2A;IRF2BP1;LIF;NR2F2;IGF1;INO80;FOSL2;SETX;MLLT10;HNRNPK;ID1;ATM;HOXD9;CC2D1B;TCF25;NKAP;AKR1B1;TCF21;HIF3A;MED16;AATF;BMI1;N4BP2L2;CX3CL1;MECP2;MED12;ING2;MED13;MECOM;ANKRD1;CIC;ZNF366;GABPA;HTATIP2;BRD3;SREBF1;BRD2;PBRM1;ZHX3;RIPK2;ANXA4;ACTL6A;TET2;BAZ1A;BAZ1B;PARP9;LIME1;MMP12;PHF20L1;TOX4;PLSCR1;NCOR1;ZEB1;TAL1;RARA;NCOA7;MAPRE3;ZNF358;ZNF236;TLR3;RHOQ;TLR2;KANK2;ZNF593;RPL10;DOT1L;WAS;ZNF3;TRAK1;ASCL2;RELA;PURB;MNT;BCLAF1;RXRA;NFIL3;CUX1;STAT6;TBL1X;SAMD1;TAF9B;ZNF224;RPL17;SF3B1;BRD4;NPM1;NFYA;PCGF5;STAT1;STAT2;ATAD2;DAB2IP;OSM;NR1H3;WWP2;GRHL2;GATAD2B;VEGFA;GATAD2A;SKI;MAD2L2;NFIA;NFIB;PRKRA;APEX1;NFIC;ZNF217;AGRN;FRK;HSPA1A;CRTC3;ZSCAN9;ZBTB21;UBP1;ARID4A;PRDM2;PRDM1;AHR;NR3C1;ETS1;TNF;ETS2;LOXL2;ZFP36;SALL1;EP300;PIAS4;OSR2;MORC3;ZBTB38;LMO2;ARID5B;TBR1;LMO7;FOXP2;FOXP1;DMTF1;TBL1XR1;ZFP42;PHIP;MZF1;ZNF555;SQSTM1;GLYR1;KMT2D;ZNF791;TNKS;KMT2C;NOTCH4;CREM;AEBP1;FOXO4;PSEN1;SLC9A1;ATXN7;ZKSCAN8;SAFB2;ZKSCAN2;CYTL1;CAMTA2;ZKSCAN1;BCL9L;AKIRIN2;MGAM;TFAP2C;DR1;SMAD4;TGFB1;FUS;CBX3;PHF12;PTCH1;SMAD6;ZFHX4;NFKB1;NFKB2;SMAD7;DRAP1;NFKBIA;AHI1;BCL9;CXCL10;DAB2;IL6;NR4A3;SP4;BCL3;MAFF;TCF4;MXD1;BRWD1;OGT;CHD8;HMGB2;ARRB1;YBX1;CHD3;HMGB1;TRIAP1;CHD2;PKD2;CHD1;PKD1;LYL1;DBP;BCL7A;TRPS1;SIX3;PELP1;KDM6B;ACTR2;PPP1R12A;ATRX;ZNF75D;YWHAZ;KLF15;KLF16;TNFRSF1A;TFDP1;IRF4;TRAF6;IRF7;LCOR;IRF5;SOS1;MET;KDM7A;MCM2;CREB5;CEBPA;NFAT5;CEBPB;KDM3A;KDM3B;CEBPD;ZBTB49;CEBPG;NLRC5;NOD2;NR2C2;CXXC5;MLLT6;MAPK7;E2F5;FNIP1;FNIP2;RNF20;SPEN;SEMA4D;TAF10;IRX3;USP22;ARID3A;ARID3B;MAPK14;SOD2;KLF4;USF2;MEIS2;KLF2;KLF8;ASXL2;ZNF614;TAF5;PAXBP1;TAF4;SSBP2;LPIN2;RBMX;TAF2
Positive Regulation Of Hydrolase Activity (GO:0051345)	49/176	1.6108566586668628E-7	1.6423883209216183E-5	0	0	2.5822096743145755	40.389192424642395	BCAR3;DOCK8;HMGB2;PRSS22;CX3CL1;PREX1;RASGEF1A;CTSL;CTSH;TGM2;RALBP1;CDKL5;RIPK3;F2R;ARAP1;RHOC;TBC1D2;TBC1D7;RAPGEF1;RAPGEF2;PKP4;SMCR8;RAPGEF5;SOS1;SOS2;RAPGEF3;PLIN5;RAPGEF4;RASGRP2;RASGRP1;RAP1GAP;CCL5;CCL4;RAB11FIP2;CCL18;RALGDS;MAP4K4;CCL22;SEMA4D;CAV2;RGP1;SNX18;NF1;RGS10;CALM3;AGRN;CD200;PICALM;LIMS1
Regulation Of DNA Binding (GO:0051101)	21/48	1.7753862241669608E-7	1.7526485300329566E-5	0	0	5.179313286415014	80.5076479527184	CDT1;JUN;TGFB1;GZMA;CEBPG;DOT1L;HMGB2;PLAUR;RSF1;EDF1;HMGB1;TXN;IGF1;MMP8;MMP9;NME1;NFKBIA;SKI;JAK2;ZBTB7A;RNF220
Regulation Of Interleukin-8 Production (GO:0032677)	29/81	1.8149950865056497E-7	1.7526485300329566E-5	0	0	3.7198098397559316	57.73893628254541	FCN1;RAB1A;C5AR2;ARRB1;NOD1;HMGB1;NOD2;TNF;RELA;PYCARD;FFAR2;CD14;ELANE;CD74;ANXA4;F2R;KLF4;TLR1;IL6;PTPRC;IL1B;BCL3;PRKD2;TLR6;TLR3;HSPA1B;MYD88;TLR2;HSPA1A
Positive Regulation Of Programmed Cell Death (GO:0043068)	62/245	1.8287234244918162E-7	1.7526485300329566E-5	0	0	2.271557419673836	35.242026499689096	HRK;TRADD;PDCD5;HMGB1;TNF;IFIT2;PYCARD;LGALS2;LGALS1;RASSF2;ADAMTSL4;PIP5KL1;ANKRD1;CTSD;SOX4;CTNNBL1;HTATIP2;MAP3K5;TGM2;GBP5;BNIP3L;TNFRSF12A;APAF1;DAPK1;DAPK2;LATS1;LATS2;KCNMA1;IRF5;SQSTM1;ATF4;USP27X;BCL2A1;DCUN1D3;HTRA1;STK4;TMEM164;STK3;BCLAF1;BCL2L11;SCIN;BMF;GBP2;GBP1;MCL1;JUN;GADD45A;BAD;GZMA;DAB2IP;TNFRSF10C;TNFRSF10B;CFLAR;GADD45G;IL6;RYBP;STK17A;STK17B;NF1;FAS;BAX;ATM
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	62/246	2.1361918981662722E-7	2.0071826619632893E-5	0	0	2.259080580614529	34.69737879275968	SMARCB1;CRTC3;TRADD;AKR1B1;CIB1;TNF;CX3CL1;PYCARD;IL18RAP;FLOT1;TRIM25;EP300;TRIM26;TRIM27;TRIM21;TRIM22;PRKCH;RIPK3;PRKCB;RIPK2;ARID5B;IRAK3;PSMA6;TFDP1;IL1B;TRAF6;PRKD2;ADAM8;RBCK1;TLR6;CLOCK;PPIA;S100A9;CARD11;S100A8;TLR2;LTF;CEBPG;NOD1;NOD2;PRKCZ;RELA;MTDH;STK3;IRAK2;S100A12;PPARGC1A;ZBTB7A;PPARGC1B;NPM1;EIF2AK2;CFLAR;VEGFA;IL6;SLCO3A1;TRIM38;MAP3K13;CD200;HSPA1B;MYD88;RNF220;HSPA1A
Regulation Of DNA-templated Transcription (GO:0006355)	326/1922	2.4034899373159337E-7	2.2149084191572992E-5	0	0	1.4012280701754385	21.356360592030953	RB1;SPI1;SMARCB1;ZNF292;JMJD1C;ELK1;BACH1;ACTB;RRP8;ZMIZ1;GPBP1;RPS6KA1;BBX;KAT7;SOX9;PKNOX1;SOX6;JUNB;TRIM22;SOX4;CDK5RAP2;SMARCC1;DAXX;MEF2C;PRKCB;SFMBT1;FOXH1;EBF1;RFX3;RUNX2;EREG;EID2;SUB1;RFX5;DXO;TRIM16;ZFPM2;CLOCK;ATF4;CTBP2;MEAF6;TSHZ2;TWIST1;BAZ2A;BAZ2B;AKAP17A;ZNF24;HIF1A;MTDH;RAD21;MIER1;ZNF703;HIVEP1;ZBED1;APOE;HIVEP2;PPARGC1A;ZBTB7A;RREB1;PPARGC1B;SNX6;WWTR1;JUN;EGR2;EGR3;JUND;IRF2BP1;NR2F2;IGF1;INO80;FOSL2;MLLT10;HNRNPK;ID1;HNRNPD;CDK14;HOXD9;HLA-DRB1;CC2D1B;CDKN1C;GPI;NKAP;AKR1B1;TCF21;RSF1;HIF3A;MED16;MECP2;MED12;ZNF280D;ING2;HINT1;MED13;MECOM;SPIN1;ANKRD1;CD38;CIC;GABPA;HTATIP2;BRD3;PRMT6;SREBF1;BRD2;PBRM1;ZHX3;ANXA4;ACTL6A;BAZ1A;BAZ1B;PARP9;LIME1;PHF20L1;TOX4;NCOR1;ZEB1;MDFIC;TAL1;IL1B;MTF2;RARA;NCOA7;ZNF117;MAPRE3;ZNF358;ZNF236;PLCB1;CRYAB;VGLL4;SRRT;TRAK1;RELA;CAMKK2;PURB;MNT;BCLAF1;RXRA;NFIL3;CUX1;SPP1;STAT6;TBL1X;APBB3;SRSF10;ZNF224;BRD4;CD74;NPM1;NFYA;PCGF5;STAT1;STAT2;ATAD2;DAB2IP;NR1H3;WWP1;WWP2;GRHL2;GATAD2B;GATAD2A;MAD2L2;RYBP;NFIA;NFIB;PRKRA;NFIC;RLIM;ZNF217;MPHOSPH8;LIMS1;NCF1;NAB1;ZSCAN9;ZBTB21;UBP1;ARID4A;PRDM2;PRDM1;AHR;NR3C1;ETS1;TNF;ETS2;LOXL2;HMGN5;SALL1;BASP1;EP300;SLC39A8;ZNF326;PIM2;MAP3K5;KCNH2;PIAS4;MAP2K3;OSR2;ZBTB38;F2R;ARID5B;TBR1;FOXP2;FOXP1;ILF3;DMTF1;TBL1XR1;MORF4L2;ZNF318;ZFP42;TIMELESS;PHIP;MZF1;AJUBA;KMT2E;KMT2D;ZNF791;NOTCH4;CREM;FOXO4;PSEN1;ATXN7;ZKSCAN8;SAFB2;ZKSCAN2;CAMTA2;ZKSCAN1;MGAM;TFAP2C;DR1;SMAD4;TGFB1;ZBTB14;FUS;CBX3;PHF12;FOXN3;FOXN2;SMAD6;ZFHX4;NFKB1;NFKB2;SMAD7;DAP;IL6;CNOT7;NR4A3;SP4;BCL3;MAFF;TCF4;MXD1;BRWD1;OGT;MAP3K12;PHF19;PICALM;ZMYND15;CHD8;CHD7;HMGB2;ILK;ARRB1;YBX1;CHD3;HMGB1;CHD2;CHD1;LYL1;DBP;BCL7A;TRPS1;SIX3;ATRX;MSL3;EDF1;ZNF75D;KLF15;KLF16;TFDP1;PSRC1;IRF4;TRAF6;ZNF516;IRF7;LCOR;IRF5;SOS1;PFDN5;KDM7A;MCM2;CREB5;CEBPA;NFAT5;PRKAA1;CEBPB;KDM3A;KDM3B;CEBPD;CEBPG;MLLT3;NR2C2;ACVR1B;MLLT6;CCDC85B;TP53INP2;E2F5;POLR2L;RNF20;SPEN;TAF10;IRX3;USP22;ARID3A;ARID3B;MAPK14;SOD2;KLF4;USF2;KLF2;KLF8;POLR3G;NAA16;NAA15;TAF5;TAF4;SSBP2;TAF2
