Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Cell Motility (GO:2000147)	20/221	2.47777649117601E-4	0.00943778712215888	0	0	2.6075947634591827	21.650804014184676	SEMA5A;EDN1;UBE2I;SEMA3C;FZD4;CAV1;F2R;MAZ;FAM107A;LAMB1;CCNA2;MMP14;DAB2;DAAM2;TMSB15A;PLAU;SPOCK2;SNAI2;ROR2;EPHB2
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	11/83	2.5552548400429735E-4	0.009609698898440095	0	0	3.9815632548309177	32.93624141664316	CDC20;RNF144A;SH3RF3;DAB2;RNF180;CAV1;RNF217;PLK1;PRICKLE1;CLU;SMAD7
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	10/71	2.926890006062642E-4	0.010752720295680624	0	0	4.268968125097315	34.73403201416043	CADM4;BAMBI;CREB3L1;SPRY4;CHRD;CRIM1;SHISA2;NBL1;GPR155;SMAD7
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	19/207	2.9315730190176053E-4	0.010752720295680624	0	0	2.6466784545241993	21.53020313788116	SEMA5A;KANK1;TLE2;IGFBP4;CAV1;PRICKLE1;MCC;DKK3;DAB2;CDH3;DAAM2;BAMBI;GPC3;SNAI2;DACT3;SOX9;APOE;DACT1;RBMS3
Positive Regulation Of Protein Binding (GO:0032092)	9/59	3.1763364800556257E-4	0.011508409368591786	0	0	4.683658536585366	37.72505173561232	BMP4;EPB41;BAMBI;CAV1;RPL11;FLOT1;APOE;DACT1;ADD2
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	13/114	3.3380958695882027E-4	0.011695634182972524	0	0	3.358459006663609	26.88426225804683	TLE2;IGFBP4;CAV1;PRICKLE1;MCC;DKK3;DAB2;SNAI2;DACT3;SOX9;APOE;DACT1;RBMS3
Urogenital System Development (GO:0001655)	4/10	3.385474721425908E-4	0.011695634182972524	0	0	17.269627635711082	137.99893893431084	ANXA1;SOX9;EPHB2;EPHB3
Mitotic DNA Replication (GO:1902969)	4/10	3.385474721425908E-4	0.011695634182972524	0	0	17.269627635711082	137.99893893431084	POLA1;MCM4;MCM6;MCM2
Neuron Projection Fasciculation (GO:0106030)	4/10	3.385474721425908E-4	0.011695634182972524	0	0	17.269627635711082	137.99893893431084	SEMA5A;NRCAM;EPHB2;EPHB3
Aortic Valve Morphogenesis (GO:0003180)	7/37	3.8125038320962324E-4	0.013019481477192996	0	0	6.061306306306307	47.71493191699074	BMP4;HEY1;ELN;SNAI2;NFATC1;SOX9;TGFBR2
Regulation Of Collagen Biosynthetic Process (GO:0032965)	5/18	4.095655012085392E-4	0.013559840379264172	0	0	9.973045822102426	77.79388339460805	BMP4;HDAC2;RGCC;CREB3L1;F2R
Pulmonary Valve Morphogenesis (GO:0003184)	5/18	4.095655012085392E-4	0.013559840379264172	0	0	9.973045822102426	77.79388339460805	NOTCH2;BMP4;HEY1;NFATC1;STRA6
Negative Regulation Of Cell Migration (GO:0030336)	16/163	4.107659488838019E-4	0.013559840379264172	0	0	2.8448216495900684	22.182459753506144	KANK1;IFITM1;HDAC2;LIMCH1;TPM1;CHRD;STC1;ADARB1;LDLRAD4;ATP1B2;THY1;MCC;SMAD7;EMILIN2;RECK;PFN2
Positive Regulation Of Cell Differentiation (GO:0045597)	23/283	4.227269905312378E-4	0.01380133943811327	0	0	2.320649171270718	18.028622150782436	IFITM1;DLX2;SMARCD2;SMARCB1;ZHX3;PKDCC;TGFB1I1;LAMB1;SMARCA2;TGFBR2;BMP4;TMEM100;CCNA2;RANBP3L;DAB2;RGCC;BAMBI;NRCAM;FBXO5;SOX9;INSM1;NBL1;BCL9L
Regulation Of BMP Signaling Pathway (GO:0030510)	10/75	4.5963566072051905E-4	0.0148432342173985	0	0	4.0054274084124835	30.782015745331275	CCNA2;BMP4;TFAP2B;BAMBI;CHRD;CRIM1;NBL1;GPR155;HES5;SMAD7
Positive Regulation Of Mitotic Cytokinesis (GO:1903490)	3/5	4.904785063293563E-4	0.015668942390371157	0	0	38.8125	295.75626068749114	INCENP;CDCA8;KIF20B
Positive Regulation Of Cytokinesis (GO:0032467)	7/39	5.338599591546135E-4	0.01687338232604635	0	0	5.681883445945946	42.81513384759966	CENPV;RACGAP1;INCENP;CXCR5;CDCA8;KIF20B;CIT
Positive Regulation Of Binding (GO:0051099)	11/91	5.722188367942952E-4	0.017895391201219486	0	0	3.5819123641304347	26.742518517105083	BMP4;EPB41;BAMBI;CAV1;STMN1;RPL11;HMGB2;FLOT1;APOE;DACT1;ADD2
Positive Regulation Of Cell Migration (GO:0030335)	22/272	5.960575432567923E-4	0.01844673917724927	0	0	2.306571034482759	17.126689766983215	SEMA5A;EDN1;UBE2I;SEMA3C;FZD4;CAV1;F2R;MAZ;FAM107A;LAMB1;CCNA2;MMP14;DAB2;DAAM2;TMSB15A;PLAU;SNAI2;FBXO5;SOX9;ROR2;EPHB2;KIF20B
Aortic Valve Development (GO:0003176)	7/40	6.265078900919086E-4	0.019189226200650108	0	0	5.509418509418509	40.63388533963076	BMP4;HEY1;ELN;SNAI2;NFATC1;SOX9;TGFBR2
Negative Regulation Of Apoptotic Process (GO:0043066)	33/482	6.423721425686043E-4	0.01947436362827881	0	0	1.9356178997211357	14.227455017066733	NOTCH2;HDAC2;RPL10;MAZ;HSPB1;CLU;FOXO1;GRK5;MYC;CCL2;SOX8;SOX9;APOE;IER3;SNCA;CDKN2D;NTRK2;TFAP2B;ANXA1;UNC5B;CAV1;PLK1;F2R;RPS3A;MT3;BMP4;DAB2;DDAH2;BCL3;PPT1;CDK1;SNAI2;MAD2L1
Endothelial Cell Development (GO:0001885)	5/20	6.965367485561328E-4	0.020694106799602704	0	0	8.64240790655885	62.82503364980176	GSTM3;PDE4D;STC1;RAPGEF3;ICAM1
Pulmonary Valve Development (GO:0003177)	5/20	6.965367485561328E-4	0.020694106799602704	0	0	8.64240790655885	62.82503364980176	NOTCH2;BMP4;HEY1;NFATC1;STRA6
Ribosome Biogenesis (GO:0042254)	15/155	7.140951094045071E-4	0.021005708614265255	0	0	2.797570257611241	20.266982059407514	RPL5;RPS8;RPS5;RPL11;RPS3A;RPL7;RPS4X;FBL;RPS14;RPS16;RPS15A;RPL14;RPS11;RPS24;RPS23
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)	8/53	7.30008734082462E-4	0.021263293617245046	0	0	4.62077883025109	33.37336282012219	CCNA2;CDKN2D;CCNB2;CCNB1;CDKN2C;CCNE2;CDC25C;CDKN3
Regulation Of Chromosome Separation (GO:1905818)	4/12	7.516479369018203E-4	0.02147255788976258	0	0	12.950874831763123	93.15878341589016	NCAPG;NCAPD2;NCAPH;SMC2
Axonal Fasciculation (GO:0007413)	4/12	7.516479369018203E-4	0.02147255788976258	0	0	12.950874831763123	93.15878341589016	SEMA5A;NRCAM;EPHB2;EPHB3
Negative Regulation Of Developmental Process (GO:0051093)	12/109	7.684821701562084E-4	0.02154578242914035	0	0	3.2242373237954975	23.12130633525736	BMP4;CST3;KANK1;HDAC2;GRIN3A;HEY1;BCL11A;NFIB;SOX9;THY1;SMARCA2;RAPGEF3
Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	14/140	7.68715226351019E-4	0.02154578242914035	0	0	2.8993481885705625	20.790616921393482	TLE2;IGFBP4;CAV1;SHISA2;PRICKLE1;MCC;DKK3;DAB2;SNAI2;DACT3;SOX9;APOE;DACT1;RBMS3
Ribosomal Large Subunit Biogenesis (GO:0042273)	8/54	8.293636119756307E-4	0.022815178622033323	0	0	4.520091780902512	32.0693816867884	RPL5;RPL10;RPLP0;RPL11;RPL14;RPL23A;RPL6;RPL7
Negative Regulation Of Neuron Projection Development (GO:0010977)	8/54	8.293636119756307E-4	0.022815178622033323	0	0	4.520091780902512	32.0693816867884	MYLIP;KANK1;HDAC2;BCL11A;LPAR1;THY1;APOE;MT3
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	16/174	8.408614502435518E-4	0.02291926026306048	0	0	2.6452406102270167	18.73117005027531	RPL5;EDN1;SORBS1;PLD1;CLU;FOXO1;KLF2;RPS4X;CDH3;RGCC;DDAH2;BCL3;PRR16;HNRNPD;EIF3C;SNCA
Regulation Of Neurotransmitter Transport (GO:0051588)	5/21	8.86321392841412E-4	0.0237230707939805	0	0	8.101836253369273	56.9431964908166	MYOF;DYSF;FLOT1;KCNMB4;SYN1
Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)	5/21	8.86321392841412E-4	0.0237230707939805	0	0	8.101836253369273	56.9431964908166	RRM1;CCNB1;CDK1;FBXO5;CDC25C
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	12/111	9.039437388193479E-4	0.023978721857431096	0	0	3.158771387342816	22.139018224741296	DAB2;HDAC2;BAMBI;PEG10;CAV1;TGFB1I1;VEPH1;LDLRAD4;IL17RD;DKK3;BCL9L;SMAD7
Negative Regulation Of Ruffle Assembly (GO:1900028)	3/6	9.536913392524444E-4	0.024638408425382716	0	0	25.873655913978496	179.95568789057927	KANK1;ARHGAP24;PFN2
Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303)	3/6	9.536913392524444E-4	0.024638408425382716	0	0	25.873655913978496	179.95568789057927	MYC;PPIA;FOXO1
Positive Regulation Of Kidney Development (GO:0090184)	3/6	9.536913392524444E-4	0.024638408425382716	0	0	25.873655913978496	179.95568789057927	MYC;SOX8;SOX9
Positive Regulation Of Stress Fiber Assembly (GO:0051496)	7/43	9.828569680484067E-4	0.025173000448894967	0	0	5.049512012012012	34.968107777717414	RGCC;LIMCH1;TPM1;LPAR1;PPM1E;RAPGEF3;PFN2
Central Nervous System Development (GO:0007417)	22/283	0.0010068249843141386	0.025566470328182097	0	0	2.208080327652266	15.23785962000097	ARNT2;DLX2;MARCKSL1;GSN;SHC3;AMIGO2;ZIC4;S100B;GRIN1;TGFBR2;GRIN2A;MARCKS;NFIB;COL4A1;ZIC1;PPT1;SOX8;FLNB;NRCAM;SOX9;PAFAH1B3;HES5
Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)	6/32	0.0010498905901958227	0.026089559556635014	0	0	5.987854251012146	41.07110738608063	CENPE;SMARCD2;SMARCB1;UBE2C;PLK1;SMARCA2
Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)	6/32	0.0010498905901958227	0.026089559556635014	0	0	5.987854251012146	41.07110738608063	CDC20;PLK1;BUB1B;FBXO5;SMAD7;MAD2L1
Negative Regulation Of Myoblast Differentiation (GO:0045662)	4/13	0.001053768814135376	0.026089559556635014	0	0	11.51129056378047	78.91429636492235	BMP4;SOX8;PRICKLE1;SOX9
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	9/70	0.0011420612290813056	0.028041850509095526	0	0	3.8368652538984405	25.994457269752825	SPARC;RGCC;NFIB;CAV1;ATOH8;SNAI2;SOX9;APOE;MCC
Axon Development (GO:0061564)	11/99	0.0011649424556412484	0.028258289893468028	0	0	3.2549252717391304	21.987292281611147	SEMA5A;DHFR;GAP43;MAP1A;PLP1;NRCAM;OLIG1;OLIG2;EPHB2;S100B;EPHB3
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	13/130	0.0011698989084135197	0.028258289893468028	0	0	2.8967605207387224	19.555560817722256	DLX5;TGFB1I1;SMAD9;FURIN;SMAD7;TGFBR2;BMP4;TMEM100;COL1A2;BAMBI;ID1;ATOH8;ZYX
Positive Regulation Of Chromosome Organization (GO:2001252)	6/33	0.0012431757107045375	0.029786089004057912	0	0	5.7657819763082925	38.573577949101455	RAD21;CDK1;NCAPG;NCAPD2;NCAPH;SMC2
DNA Metabolic Process (GO:0006259)	22/288	0.0012626278192665204	0.030010138008326658	0	0	2.1660046668395125	14.457128453399996	TOP2A;RRM1;SMARCB1;HMGB2;HMGB3;MCM10;NAP1L1;CHD1L;TYMS;POLA1;NEIL3;NT5E;RAD21;POLD2;FSCN1;CDK1;NABP1;MCM4;DNA2;MCM6;KPNA2;MCM2
Response To BMP (GO:0071772)	5/23	0.0013777042154756323	0.032485390668080184	0	0	7.200883498053309	47.43464469452816	BMP4;TMEM100;DLX5;SMAD9;SOX9
Centromere Complex Assembly (GO:0034508)	4/14	0.001431926186543005	0.03342425907551585	0	0	10.359623149394347	67.84242419285805	CENPE;CENPV;CENPW;DLGAP5
Negative Regulation Of Cell Motility (GO:2000146)	13/133	0.0014423434578632814	0.03342425907551585	0	0	2.823898728428701	18.472494242782467	KANK1;IFITM1;HDAC2;LIMCH1;TPM1;CHRD;STC1;ADARB1;LDLRAD4;THY1;SMAD7;EMILIN2;RECK
Sister Chromatid Segregation (GO:0000819)	6/34	0.0014625222752665972	0.03342425907551585	0	0	5.559572006940428	36.290621914614526	TOP2A;SPAG5;KIFC1;PLK1;NUSAP1;ZWINT
Glial Cell Differentiation (GO:0010001)	6/34	0.0014625222752665972	0.03342425907551585	0	0	5.559572006940428	36.290621914614526	VCAN;NFIB;NCAN;SOX8;SOX9;HES5
Regulation Of miRNA Transcription (GO:1902893)	8/59	0.0015010392715214106	0.034042654012901616	0	0	4.075884210247022	26.499758848824616	BMP4;KLF5;NFIB;MYC;ATOH8;SOX9;NR3C1;ETS1
Negative Regulation Of Protein Kinase Activity (GO:0006469)	10/88	0.0016223728892930129	0.035710488291493085	0	0	3.3355947535052013	21.427411908772594	UBASH3B;CAV1;SH3BP5;HSPB1;ADARB1;THY1;EPHB2;PPIA;PPM1E;SNCA
Regulation Of Chromosome Condensation (GO:0060623)	3/7	0.001622657663867912	0.035710488291493085	0	0	19.40423387096774	124.6467819237468	NCAPG;NCAPH;SMC2
Regulation Of Protein Localization To Cell Cortex (GO:1904776)	3/7	0.001622657663867912	0.035710488291493085	0	0	19.40423387096774	124.6467819237468	SAPCD2;PLK1;GNAI1
Positive Regulation Of Chromosome Condensation (GO:1905821)	3/7	0.001622657663867912	0.035710488291493085	0	0	19.40423387096774	124.6467819237468	NCAPG;NCAPH;SMC2
Regulation Of Wound Healing (GO:0061041)	7/47	0.0016861934755676134	0.03578053201109634	0	0	4.543614864864865	29.012260720313712	KANK1;ANXA1;CADM4;PLAU;CAV1;F2R;EPHB2
ERK1 And ERK2 Cascade (GO:0070371)	5/24	0.0016873361063809663	0.03578053201109634	0	0	6.821534969499219	43.55280124018472	MYC;CDK1;ITGAV;SOX9;MT3
Amyloid Fibril Formation (GO:1990000)	5/24	0.0016873361063809663	0.03578053201109634	0	0	6.821534969499219	43.55280124018472	SERF1A;GSN;FURIN;HNRNPA1;SNCA
Regulation Of Ruffle Assembly (GO:1900027)	5/24	0.0016873361063809663	0.03578053201109634	0	0	6.821534969499219	43.55280124018472	EPS8;KANK1;CAV1;ARHGAP24;PFN2
Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	5/24	0.0016873361063809663	0.03578053201109634	0	0	6.821534969499219	43.55280124018472	RRM1;CCNB1;CDK1;FBXO5;CDC25C
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	9/74	0.0017008944656593456	0.03578053201109634	0	0	3.6	22.95576363607718	NTRK2;UNC5B;NONO;F2R;PPT1;CCL2;APOE;CLU;MT3
Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	6/35	0.001710143233111976	0.03578053201109634	0	0	5.367583414770348	34.19783017006655	CDC20;EDN1;RGCC;UBE2C;NUSAP1;DLGAP5
Regulation Of Stress Fiber Assembly (GO:0051492)	9/75	0.0018701575342358193	0.03885481142807426	0	0	3.545269770879527	22.270436726574456	RGCC;LIMCH1;STMN1;TPM1;LPAR1;ARHGAP28;PPM1E;RAPGEF3;PFN2
Cellular Response To Growth Factor Stimulus (GO:0071363)	14/155	0.002050845566602465	0.04231293179427724	0	0	2.588875020560603	16.023849963619192	ANXA1;DLX5;SMAD9;HSPB1;NR3C1;SMAD7;TGFBR2;EEF1A1;BMP4;TMEM100;SNAI2;GAS1;CCL2;SOX9
Positive Regulation Of Protein Phosphorylation (GO:0001934)	26/377	0.0020906107806635756	0.04283589399552747	0	0	1.9419530487491652	11.982430986100889	BCAR3;CDCA8;TTK;RASSF2;LEPR;FLOT1;SOX9;SNCA;PRNP;NTRK2;DAXX;LIMCH1;CAV1;PLK1;MT3;TGFBR2;BMP4;CCNA2;CENPE;MOB3C;DAB2;INCENP;CALM3;CSPG4;PPIA;PFN2
Regulation Of Cell Communication (GO:0010646)	7/49	0.002159577491336098	0.04394592278602429	0	0	4.3268018018018015	26.55722877687507	ANXA1;GRK5;VEPH1;ITGAV;LTBP1;KAZALD1;MGLL
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	6/37	0.002299357727958799	0.0463801792992701	0	0	5.020765312785686	30.501779098840814	SPARC;RGCC;CAV1;ATOH8;CCL2;APOE
Positive Regulation Of Gene Expression (GO:0010628)	31/480	0.0023104229337906346	0.0463801792992701	0	0	1.8132286521257668	11.006886642896447	RPL5;MYOM1;SMARCB1;RPL11;MAZ;TNC;PLD1;CLU;ETS1;SCAMP5;RPS4X;CDH3;MYC;E2F1;FLOT1;SOX9;EPHB2;RPL17;NTRK2;IL33;GSN;MT3;BMP4;RGCC;BCL3;PRR16;HNRNPD;PADI2;EIF3C;GAPDH;RBMS3
Mitotic Metaphase Plate Congression (GO:0007080)	7/50	0.002431715105703764	0.04646065874566585	0	0	4.225958516656191	25.436713981550973	CENPE;CCNB1;KIFC1;CDCA5;CDCA8;KIF2C;CEP55
Positive Regulation Of Cell Death (GO:0010942)	7/50	0.002431715105703764	0.04646065874566585	0	0	4.225958516656191	25.436713981550973	BMP4;PRNP;RARG;DAXX;CLU;MT3;SNCA
Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311)	4/16	0.002453040290730821	0.04646065874566585	0	0	8.632122027815164	51.88274006943428	NOTCH2;BMP4;HEY1;SNAI2
Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	4/16	0.002453040290730821	0.04646065874566585	0	0	8.632122027815164	51.88274006943428	NTRK2;PRNP;APOE;CLU
Nuclear Chromosome Segregation (GO:0098813)	4/16	0.002453040290730821	0.04646065874566585	0	0	8.632122027815164	51.88274006943428	TOP2A;INCENP;KIF2C;FAM83D
Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	4/16	0.002453040290730821	0.04646065874566585	0	0	8.632122027815164	51.88274006943428	ANXA1;SRPX2;RHOJ;HDAC9
cAMP-mediated Signaling (GO:0019933)	5/26	0.00245517449446972	0.04646065874566585	0	0	6.171223206263638	37.086320352137065	PDE4D;AHR;SOX9;PDE7B;RAPGEF3
Regulation Of Vasoconstriction (GO:0019229)	5/26	0.00245517449446972	0.04646065874566585	0	0	6.171223206263638	37.086320352137065	CAV1;F2R;BDKRB2;KCNMB4;ADM
Negative Regulation Of Protein Polymerization (GO:0032272)	5/26	0.00245517449446972	0.04646065874566585	0	0	6.171223206263638	37.086320352137065	KANK1;STMN1;TUBB4A;SNCA;PFN2
Regulation Of Vesicle Fusion (GO:0031338)	3/8	0.0025243606682096246	0.04710936946196444	0	0	15.522580645161291	92.85246762808485	ANXA1;ANXA2;DOC2B
Negative Regulation Of Mitotic Nuclear Division (GO:0045839)	3/8	0.0025243606682096246	0.04710936946196444	0	0	15.522580645161291	92.85246762808485	BMP4;TOM1L2;FBXO5
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	11/109	0.002537024272606634	0.04710936946196444	0	0	2.921264973380657	17.459709665064207	RNF144A;SH3RF3;DAB2;RNF180;MAP1A;RNF217;PLK1;RPL11;PRICKLE1;CLU;SMAD7
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	6/38	0.0026456545537927897	0.04882136446781602	0	0	4.863613360323886	28.864751434776355	CCNA2;CCNB1;PLK1;CDK1;CDC25C;TPD52L1
Positive Regulation Of Cytoskeleton Organization (GO:0051495)	9/79	0.002686423010551667	0.049147393627909805	0	0	3.34198606271777	19.78303590544113	SEMA5A;PLK4;EDN1;GSN;SPAG5;CFL2;NCK2;CDC42EP1;PFN2
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	18/231	0.0027153511177617044	0.049147393627909805	0	0	2.207152379296354	13.041697041424523	DLX2;HDAC2;LAMA4;F2R;STC1;ADM;LDLRAD4;IL17RD;MCC;HDAC9;SMAD7;BMP4;RGCC;NFIB;NOVA1;ID1;SOX9;PFN2
Response To Lipid (GO:0033993)	11/110	0.0027262584416058193	0.049147393627909805	0	0	2.8916062801932365	17.07442946993918	CDKN2D;RARG;ANXA1;SCD;ALDH1A2;F2R;HMGB2;SOX9;FOXO1;HNRNPA0;SNCA
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	7/51	0.0027294917363194604	0.049147393627909805	0	0	4.129699017199017	24.38025574545844	RGCC;LIMCH1;TPM1;LPAR1;PPM1E;RAPGEF3;PFN2
Regulation Of DNA-templated Transcription (GO:0006355)	95/1922	0.0027703162087128253	0.049581984675215685	0	0	1.3897451653956836	8.18392272819342	CSRNP1;SMARCB1;THRA;TGFB1I1;HMGB2;HMGB3;HIF3A;AHR;YBX1;MEOX2;NR3C1;ETS1;RPL6;ETS2;HEY1;CREB3L1;MYC;ZIC1;SOX8;SOX9;ZNF367;YWHAH;BRD2;DAXX;TLE2;ZHX3;F2R;ETV1;DKK3;ELF4;DEPDC1;ZFPM2;MCM2;HDAC2;SMARCD2;NFIX;DLX5;EPAS1;TSHZ1;MAZ;PRICKLE1;PRDM11;HDAC9;FOXO1;NPAS3;SCRT2;RAD21;TP53INP2;ZNF704;ATOH8;E2F1;E2F2;HIVEP3;APOE;HES5;ARNT2;TFAP2B;TFAP2C;CBX5;UBE2I;FZD4;BCL11A;NONO;SMAD9;NFATC1;ZIC4;DEK;SMARCA2;MT3;ZFHX4;FLI1;KLF2;SMAD7;MLLT11;BMP4;KLF6;MAFB;KLF5;TFAP4;NFIA;NFIB;BAMBI;NFIC;SP4;BCL3;ZNF736;ID1;BHLHE40;HNRNPD;ID4;SNAI2;ID3;BCOR;TAF5;RCOR2
Positive Regulation Of Protein Metabolic Process (GO:0051247)	16/196	0.0028862046590607676	0.05134679067107509	0	0	2.3192582459340327	13.562588304565002	RPL5;HDAC2;PLK1;PLD1;CLU;FOXO1;KLF2;RPS4X;BCL3;ASB9;PRR16;HNRNPD;GPC3;APOE;EIF3C;DACT1
Ventricular Septum Morphogenesis (GO:0060412)	5/27	0.0029218126311966732	0.051491935096804275	0	0	5.890406763048272	34.37376961364656	BMP4;HEY1;ZFPM2;SMAD7;TGFBR2
Regulation Of Cytokinesis (GO:0032465)	9/80	0.0029290262643419463	0.051491935096804275	0	0	3.294744074201305	19.218523042563586	CENPV;RACGAP1;PRC1;PLK1;CXCR5;CALM3;KIF20A;KIF20B;CIT
Cell Cycle G1/S Phase Transition (GO:0044843)	7/52	0.003054453403977684	0.05256540155443354	0	0	4.037717717717718	23.383047618721474	CCNA2;DBF4;CCNE2;MYC;E2F1;RCC1;CDKN3
Regulation Of Endocytosis (GO:0030100)	8/66	0.0030950068558719943	0.05256540155443354	0	0	3.582660631795063	20.700488302388266	SCAMP5;MTMR2;DAB2;FLOT1;GPC3;ITGAV;APOE;SNCA
Negative Regulation Of Endopeptidase Activity (GO:0010951)	8/66	0.0030950068558719943	0.05256540155443354	0	0	3.582660631795063	20.700488302388266	CST3;SERPINF1;SPOCK2;SERPINH1;TIMP3;GAPDH;MT3;RECK
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	10/96	0.003108467978440115	0.05256540155443354	0	0	3.024044681455303	17.45970083762823	COL1A2;BAMBI;ID1;ZYX;SMAD9;FURIN;SOX9;NR3C1;TGFBR2;SMAD7
DNA Biosynthetic Process (GO:0071897)	4/17	0.0031139382947089544	0.05256540155443354	0	0	7.967698519515478	45.98849631973636	POLA1;RRM1;POLD2;TYMS
Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	4/17	0.0031139382947089544	0.05256540155443354	0	0	7.967698519515478	45.98849631973636	CCNB1;INCENP;CDCA8;MAD2L1
Aorta Morphogenesis (GO:0035909)	4/17	0.0031139382947089544	0.05256540155443354	0	0	7.967698519515478	45.98849631973636	TFAP2B;HEY1;ADAMTS9;TGFBR2
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	11/112	0.0031388633773537736	0.05268679714190995	0	0	2.8340507963839863	16.33516987261216	CCNA2;CDKN2D;CCNB2;CCNB1;CDKN2C;CCNE2;CALM3;THY1;CDC25C;SNCA;CDKN3
Protein Depolymerization (GO:0051261)	5/28	0.0034492550539198786	0.05700520545002627	0	0	5.634009140982069	31.94256131046919	GSN;CFL2;STMN1;KIF2C;CKAP5
Cell Cycle G2/M Phase Transition (GO:0044839)	6/40	0.003453698075060494	0.05700520545002627	0	0	4.577042152893546	25.944092506726644	CCNA2;CCNB1;PLK1;CDK1;CDC25C;TPD52L1
Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	6/40	0.003453698075060494	0.05700520545002627	0	0	4.577042152893546	25.944092506726644	PDE4D;AHR;APOE;SOX9;PDE7B;RAPGEF3
Negative Regulation Of Protein Metabolic Process (GO:0051248)	13/147	0.003501976329822298	0.05748271644144777	0	0	2.5270141120013014	14.288818856472885	PRNP;NQO1;EDN1;RPL13A;YBX1;TYMS;CLU;DHFR;CST3;ITGAV;APOE;GAPDH;MAD2L1
Axon Regeneration (GO:0031103)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	DHFR;GAP43;TNC
Chondroitin Sulfate Proteoglycan Metabolic Process (GO:0050654)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	B3GAT2;DSEL;DSE
Kinetochore Assembly (GO:0051382)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	CENPE;CENPW;DLGAP5
Lung Epithelium Development (GO:0060428)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	BMP4;RCAN3;STRA6
Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	MYC;SOX9;TGFBR2
Protein Localization To Nuclear Envelope (GO:0090435)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	PLK1;LMNB2;LMNB1
Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	CCNB1;RACGAP1;SPAG5
Regulation Of Cellular Extravasation (GO:0002691)	3/9	0.003681891077566546	0.05787776926693232	0	0	12.93481182795699	72.49093817861178	FUT9;THY1;ICAM1
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	9/83	0.0037618911221469053	0.058377124984493226	0	0	3.1606789716545816	17.645544414103114	DAB2;RGCC;BAMBI;TGFB1I1;LDLRAD4;IL17RD;TGFBR2;BCL9L;SMAD7
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	9/83	0.0037618911221469053	0.058377124984493226	0	0	3.1606789716545816	17.645544414103114	RNF144A;SH3RF3;DAB2;RNF180;RNF217;PLK1;PRICKLE1;CLU;SMAD7
Regulation Of Myoblast Differentiation (GO:0045661)	7/54	0.003792253491082865	0.058377124984493226	0	0	3.865497412305923	21.54935505873015	BMP4;SMARCD2;RANBP3L;SMARCB1;SOX8;SOX9;SMARCA2
