Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of DNA-templated Transcription (GO:0045893)	237/1243	1.0996489786089335E-6	1.809289119471232E-4	0	0	1.4484438642535034	19.87340234127508	SPI1;SMARCB1;RBPJ;ELK1;SPIB;RPS6KA4;TBK1;CHEK2;NAMPT;KAT8;IER5;JUNB;IER2;SOX4;CDK5RAP2;MED1;MEF2C;SLC11A1;FOXH1;SERPINF2;HCFC1;DDIT3;TFAM;ZFPM2;CLOCK;TP53;ATF3;ATF4;DHX9;EPAS1;CTR9;XPC;PIK3R1;ZNF24;PRDM11;HIF1A;SEC14L2;DHX36;HIVEP1;ZBED1;APOE;FADD;PPARGC1A;LYAR;RREB1;SNX5;NFE2;JUN;XBP1;JUND;PYHIN1;EAF2;IGF2;SMARCA5;MICAL2;IGF1;PBX1;ST18;COL1A1;MLLT11;FOSL1;FUBP3;ID2;HNRNPD;REL;HLA-DRB1;RARG;KDM8;TCF21;BRCA1;MED16;BRCA2;ING1;MED12;PPP3CA;MED13;GABPA;HTATIP2;ANXA2;TESC;ACTL6A;FOS;SIRT7;PROX1;ZFX;RGMA;GNL3;MED22;ZEB2;NR5A2;MDFIC;IL1B;RARA;ARHGEF2;PPARA;TLR4;ENG;SP100;TMF1;DOT1L;ASCL2;BCLAF1;RXRA;SHOX;STAT6;APBB2;TBL1X;BRD4;ARNT2;NFYA;ATAD2;OSM;LILRB1;GATAD2A;SKI;PER1;TFAP4;NFIB;PRKRA;NFIC;CAMK4;CD86;CCNT1;CD81;CD80;YEATS4;AHR;PARK7;NR3C1;ETS1;YY1;HMGN5;RUVBL1;HMGN1;MAP2K1;SUPT16H;MLIP;ILF2;ILF3;MORF4L2;ZNF318;KMT2D;GCM1;KMT2A;TNKS;GLIS3;FOXO1;NPAS3;SBNO2;CAMTA2;RIPK1;BCL9L;SMAD2;SMAD4;POU2F1;POU2F2;ESR1;NFKB1;NFKB2;NFKBIA;NR4A2;NR4A1;IL6;MAVS;RGCC;MAFB;NR4A3;MKRN2;TCF4;OGT;FGFR2;MAP3K12;THRB;ONECUT2;AKAP8L;HMGB2;HMGB1;TRIAP1;YBX1;FOXM1;CDC73;NCK2;NOS1;YWHAH;KDM6B;KLF10;ACTR2;BCAS3;RBM14;PPP1R12A;ATRX;MSL3;PEX2;EDF1;ARID1A;KLF15;TNFRSF1A;CCNA2;CREB3;ELF1;HAX1;CDH13;ITGA6;IRF5;ITGB1BP1;MET;CEBPA;PRKAA1;CEBPB;HDAC2;KDM3A;ATF6B;DDX21;NOD2;ATOH8;E2F2;HES1;RBBP7;MAPK3;MLXIP;RNF20;TAF15;CNBP;USP22;KLF4;MEIS2;KLF2;KLF7;CD4;KLF6;KLF5;TNIP2;LPIN1;PAXBP1;SSBP2;LPIN2;SSBP4
Cellular Response To Lipid (GO:0071396)	60/228	1.2743577828395034E-6	1.97598366430745E-4	0	0	2.163895547508543	29.370701856964892	CD86;GSK3B;CXCL9;IRS1;CD80;HMGB2;TNFAIP3;AHR;HMGB1;NR3C1;CXCL2;CDC73;CXCL5;ZFP36;PDK4;CASP1;MAP4K1;MED1;MEF2C;SYK;TESC;GPBAR1;PEX2;TICAM1;SSTR2;TNFRSF1B;IL1B;RARA;ADAM9;PLAA;ADTRP;CARD16;CACTIN;TLR4;EPHA3;CHMP5;GSTP1;CTR9;MGST1;ADCY3;NOD2;TFPI;SBNO2;MAPK8;CD14;GBP2;HSPA8;XBP1;LILRB1;PPBP;LILRB2;ESR1;NFKB1;IL6;AXL;FES;TNIP2;TNIP3;VIM;HSPA1B
Regulation Of DNA-templated Transcription (GO:0006355)	346/1922	1.2810266867471313E-6	1.97598366430745E-4	0	0	1.358548707753479	18.432583321804707	SPI1;SMARCB1;FOXI3;JMJD1C;ENO1;IKZF2;RBPJ;IKZF3;ELK1;RPL6;SPIB;RPS6KA4;CREB3L1;CHEK2;DPF2;BBX;KAT8;ZNF844;PKNOX1;JUNB;TRIM22;SOX4;CDK5RAP2;SOX5;MED1;MEF2C;FOXH1;SOX13;EBF1;HCFC2;HCFC1;PRKAR1A;DDIT3;SUB1;TFAM;PRKCQ;ZFPM2;CLOCK;TP53;ATF3;ATF4;ZNF276;ZNF396;ZBTB8A;SRCAP;DHX9;EPAS1;SP140;MYNN;BAZ2A;XPC;BAZ2B;AKAP17A;ZNF24;PRDM11;HTATSF1;HIF1A;MTDH;SEC14L2;POU5F1B;ZNF704;RAD21;ZSCAN10;DHX36;HIVEP1;ZBED1;APOE;ZNF148;PPARGC1A;ZBTB7A;RREB1;SNX5;ZBTB7C;SNX6;NFE2;JUN;XBP1;ZNF383;JUND;PYHIN1;SETDB2;IGF2;SMARCA5;IRF2BP2;IGF1;PA2G4;PBX1;POU6F1;FOSL1;COL1A1;MLLT11;TADA2A;FUBP3;ID2;ID1;HNRNPD;REL;SIM2;HLA-DRB1;EZH2;SUV39H2;ZNF492;KDM8;TCF23;BHLHE41;NKAP;TCF21;ZNF44;TFCP2L1;BRCA1;HIF3A;MED16;LIMD1;BRCA2;ING1;MED12;HINT1;MED13;GABPA;HTATIP2;HAVCR2;BRD3;BRD2;ZNF362;ANXA4;TESC;ACTL6A;RHOH;FOS;PROX1;SIRT7;ZNF57;MED26;ZHX1;ZFX;MLF2;POU5F2;MED22;ZEB2;NCOR1;ZEB1;NR5A2;MDFIC;IL1B;MTF2;DEPDC1;RARA;PPARA;GAS6;ZNF114;VGLL4;VGLL3;ENG;SP100;PURB;HIRA;MNT;BCLAF1;RXRA;SHOX;PLAGL2;APBB2;STAT6;TBL1X;ZNF345;SRSF10;BRD4;ZNF101;ARNT2;PCGF6;NFYA;ATAD2;ELP2;GTF2H2;GATAD2A;BATF;ZNF33A;PER1;CENPF;TFAP4;NFIB;PRKRA;NFIC;CAMK4;FOSB;ZNF579;ZNF354A;MAMLD1;ZNF212;ZNF575;LIMS1;ZNF331;CD86;CCNT1;CD80;ZBTB21;ARID4A;YEATS4;AHR;NR3C1;CELSR2;ETS1;LOXL2;NR3C2;YY1;HMGN5;RUVBL1;ZNF567;ZNF444;ZNF202;ZNF443;PIAS3;MAP2K1;TLE2;KDM2B;ATP1B4;ILF2;ILF3;MORF4L2;ZNF318;TIMELESS;ERF;ZNF799;ZNF678;KMT2D;GCM1;KMT2A;CREM;GLIS3;FOXO1;NPAS3;SBNO2;ZKSCAN8;SAFB2;CAMTA2;ZKSCAN1;SMAD2;HSPA8;SMAD4;UBE2I;POU2F1;ZFHX2;SMURF2;FUS;FOXN3;POU2F2;FOXN2;SMAD6;ZFHX4;ESR1;NFKB1;NFKB2;SMAD7;NR4A2;NR4A1;IL6;MAFB;NR4A3;BCL6;CDK5;SP4;BHLHE40;TCF4;OGT;MXD3;MAP3K12;ONECUT2;HMGB2;HMGB3;YBX1;HMGB1;FOXM1;CHD2;HMGB4;ELAVL2;SUMO1;PPP1R13L;NOS1;ZNF644;LRRFIP1;EID2B;YWHAH;KLF10;TSFM;ATRX;MSL3;EDF1;ETV3;ARID1A;KLF15;ETV6;CREB3;ELF1;FOXD4L5;PTP4A3;IFNG;ELF5;IRF5;ZMYND11;PFDN5;ZNF510;KDM7A;MCM2;CEBPA;PRKAA1;CEBPB;HDAC2;KDM3A;CAMK2D;CEBPD;ATF6B;TGFBRAP1;ZBTB43;HDAC9;HDAC6;MLLT6;CCDC85B;ZNF506;ATOH8;RBBP8;E2F2;HES1;RBBP7;HES2;POLR2L;MLXIP;RNF20;TCF7L1;TAF15;CNBP;USP22;ARID3B;SOD2;KLF4;KLF2;KLF8;KLF7;CD4;KLF6;KLF5;TNIP2;TNIP3;ZNF737;KLF9;BCOR;SSBP2
Gene Expression (GO:0010467)	73/296	1.4100584588394797E-6	2.101053893393223E-4	0	0	1.9861996641596593	26.757842328486202	RPL4;RPL5;HBS1L;RPL3;RPL32;RPL31;FASTKD2;RPL34;RPLP1;FMR1;DIS3L;RPLP0;ADAR;MRPL34;RPL6;RPL7;RBM3;RPS14;MRPL42;RBM4;RPL7A;RPS16;CASP10;CASP1;RPL35;ENPP1;RPS11;RPS13;TGM2;RPL21;RPS7;RPS8;TESC;RPL13A;RPSA;THOC3;RPS3A;MRPS6;MRPL43;THOC7;EEF1A1;HNRNPH1;HNRNPH3;RBMS2;RBM8A;DDX25;RPL11;SRBD1;NUP160;HSPD1;EXOSC7;RPS15A;EXOSC9;RPL14;RPL13;EIF4EBP2;RPL15;RPS27A;RAE1;RPL17;RPL19;GZMA;RPL35A;MAGOHB;HARS2;MRPL24;TSPAN14;NOVA1;HNRNPD;NOX4;RPS20;RPS24;RPS23
Positive Regulation Of Apoptotic Process (GO:0043065)	68/270	1.4472413366160772E-6	2.101053893393223E-4	0	0	2.041376425505064	27.448043946537442	ITGB1;RARG;TNFAIP8;TRADD;PDCD5;HMGB1;CLU;CTSS;LGALS2;LGALS1;AIFM2;FAM162A;TNFSF10;CYP1B1;CTSH;CASP2;SOX4;CTNNBL1;TGM2;DAPK2;DUSP6;RHOB;BACE1;TRAF7;MELK;BIN1;DDIT3;IRF5;ITGA6;NUPR1;TP53;ATF4;BCL2A1;HTRA4;PRDM11;FOXO1;SAV1;STK3;HSPD1;BCLAF1;MAPK8;BCL2L11;SCIN;CCL3;PMAIP1;RIPK1;FADD;ECT2;SNCA;MOAP1;PRNP;JUN;GADD45B;BAD;GZMA;TNFRSF10B;LILRB1;PNMA3;TPD52L1;MLLT11;DNAJA1;IL6;TFAP4;BCL6;CDK5;STK17B;TRIM35;MNDA
Negative Regulation Of Immune Response (GO:0050777)	25/66	1.8531101475368183E-6	2.511683467852099E-4	0	0	3.6761670508101414	48.52042448786342	SPI1;WDR41;TNFAIP3;SAMSN1;AURKB;PCBP2;TRIM27;LYAR;CCR2;HAVCR2;ATG5;SYK;PLK2;RHBDF2;TRAFD1;IRAK3;LILRB1;HLA-G;ATG12;FGR;TYRO3;MKRN2;CACTIN;FCGR2B;HLA-DRB1
Regulation Of T Cell Activation (GO:0050863)	24/62	1.8843688463444408E-6	2.511683467852099E-4	0	0	3.807060831493609	50.184362265195546	HLA-DRB5;PRELID1;DUSP3;LAPTM5;TNFRSF1B;HSPD1;HLA-DMA;CD4;HLA-DMB;FCHO1;LCK;CCL5;HLA-DRA;PRKCQ;TNFAIP8L2;CD47;HLA-DRB3;B2M;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;CCR2;HLA-DPA1
Response To Endoplasmic Reticulum Stress (GO:0034976)	36/114	1.989738286711532E-6	2.511683467852099E-4	0	0	2.787365554799183	36.591162064456995	PPP1R15A;GSK3B;VCP;CEBPB;ATF6B;CCDC47;RASGRF1;ITPR1;ATP2A3;ATP2A2;PIK3R1;THBS1;HSP90B1;HERPUD1;BCL2L11;CREB3L1;FLOT1;DNAJB9;BCAP31;JUN;XBP1;HSPA5;WFS1;TNFRSF10B;PDIA6;PDIA4;ERN1;ERP44;TMEM259;DDIT3;DNAJC10;RCAN3;P4HB;TP53;ATF3;ATF4
Negative Regulation Of Gene Expression (GO:0010629)	80/336	2.004913080693162E-6	2.511683467852099E-4	0	0	1.8971368212873068	24.890264067305953	SUV39H2;GSK3B;BTG2;RNH1;SPI1;FMR1;PARK7;YBX1;BMI1;ROBO1;RPS6KA4;YY1;RBM4;ZFP36;CREB3L1;ENC1;ANXA7;FLOT2;TRIM27;CD34;RPS13;HAVCR2;SRGN;EPHA4;MEF2C;SLC11A1;ADAM10;RPL13A;NUDT16L1;PUS7;PATL2;CLEC4A;ERN1;RBL2;SLC7A5;ILF3;RBL1;IFNG;PRKAR1A;MYADM;MAPT;PABPC1;GAPDH;DCP2;ENG;OPRD1;PTGER4;PRKAA1;LRP1;SHMT1;TYMS;HIF1A;HDAC9;TOB1;FXR2;DHX36;ATOH8;CCL3;APOE;IGF2BP2;ZNF148;PNPT1;BTN2A2;TIPARP;SETDB2;EIF2AK2;IGF1;ATP2B1;PARP14;KLF4;PARP15;ESR1;NFKB1;RGCC;ID2;REL;FCGR2B;HSPA1B;EZH2;LGMN
MHC Class II Protein Complex Assembly (GO:0002399)	10/14	2.035399892910939E-6	2.511683467852099E-4	0	0	15.025429673798667	196.90552501533656	HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DRB3;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	10/14	2.035399892910939E-6	2.511683467852099E-4	0	0	15.025429673798667	196.90552501533656	HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DRB3;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
Positive Regulation Of Protein Metabolic Process (GO:0051247)	53/196	2.158209407024669E-6	2.5982735690423817E-4	0	0	2.243310820233897	29.266752642319936	CD86;RPL5;GSK3B;CD80;FMR1;TNFAIP3;CLU;ELAVL1;TNFSF13B;RBM3;SOX4;USP8;HSP90AA1;NSUN5;CIRBP;IL23A;IL1B;EZR;VGLL4;RAB1A;VCP;HDAC2;RPS27L;LILRA2;THBS1;OAZ2;FOXO1;OAZ3;MAPK8;FXR2;PERP;GPC3;APOE;FADD;SSB;TIPARP;WFS1;BAD;PLK2;PLK1;LARP4;KLF4;LARP6;KLF2;NFKBIA;IL6;NEDD4;ASB9;HNRNPD;VIM;FGFR4;EIF3C;OGT
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	14/26	2.566256203635191E-6	2.9631075495994004E-4	0	0	7.018440463645943	90.34882239870495	HLA-DRB5;IFI30;CTSS;HLA-DMA;HLA-DMB;HLA-DRA;FCGR2B;HLA-DRB3;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;LGMN
Defense Response To Symbiont (GO:0140546)	43/148	2.581313302933027E-6	2.9631075495994004E-4	0	0	2.4754537159079386	31.852188393479267	IFITM3;IFITM1;IFITM2;PRF1;IFI6;DDX60L;IFIT1;LYST;TANK;IFI44L;IFIT3;TBK1;CASP1;PMAIP1;FADD;NLRP1;SKP2;GBP2;IKBKE;APOBEC3D;RSAD2;APOBEC3G;EIF2AK2;IFNLR1;LILRB1;RNASE2;BST2;ISG20;IL6;MAVS;PTPRC;AIM2;IFI27;OAS1;PDE12;OAS2;TRAF3;DDIT4;TLR8;ZMYND11;MAP3K14;APOBEC3A;APOBEC3B
Ras Protein Signal Transduction (GO:0007265)	42/144	3.0105544222724965E-6	3.3022436951860094E-4	0	0	2.4885545562673457	31.63795540921825	NCKAP1;CDKN1A;RALA;RASGRF1;BRK1;PARK7;RASGRP2;ARHGAP5;ARHGAP6;AIF1;RASGRP4;RASGRP3;RASSF1;RAP1A;RASGEF1A;ARHGDIA;G3BP2;PLCE1;SHOC2;CTNNAL1;RALGPS2;BRAP;USP8;KSR1;PLK2;LIMK1;IGF1;RHOB;CCNA2;DOK2;RAP2A;RIT1;DOK3;COL1A2;CDH13;RAPGEF2;MAPKAPK5;GRAP;TP53;SOS2;KPNB1;RAPGEF3
Regulation Of Cell Adhesion (GO:0030155)	42/144	3.0105544222724965E-6	3.3022436951860094E-4	0	0	2.4885545562673457	31.63795540921825	SEMA5A;ADAM22;CXCR4;FBLN1;PRKX;LAMC1;NID1;CELSR2;ZDHHC2;PPP1CB;PPP3CA;FUT7;ERBB3;PODXL;CCL5;TNR;LPXN;STX4;RSU1;STX3;CYTIP;PLXNA4;CYTH1;TGM2;EPHA4;PPP1R12A;DUSP1;TESC;TNFRSF18;TPM1;ADAM10;PTPN11;PTK2;CXCL12;FES;MYADM;PKP2;CDH13;ADAM8;ITGB1BP1;TGFBI;P4HB
Positive Regulation Of Type I Interferon Production (GO:0032481)	24/64	3.6448766306553042E-6	3.911111097590126E-4	0	0	3.6162848078956644	45.283798367994336	HSP90AA1;NMB;TRAF3IP3;DHX9;RIOK3;PTPN11;TICAM1;TANK;HSPD1;MAVS;TBK1;POLR3A;OAS1;OAS2;TRAF3;POLR3D;DHX36;FLOT1;TLR8;IRF5;CD14;IKBKE;GAPDH;TLR4
Regulation Of Calcium-Mediated Signaling (GO:0050848)	15/30	3.8016292451317245E-6	3.992519564674509E-4	0	0	6.016865776528461	75.09097126080728	SLC24A4;LRRK2;PLEK;ITPR1;P2RX5;P2RX3;TMBIM4;CLEC7A;CCL4;CCL3;CDH13;MAPT;GBP1;CALM2;CD22
Positive Regulation Of Cell Migration (GO:0030335)	67/272	3.920361472666075E-6	4.03143838105828E-4	0	0	1.9808614277982437	24.660391054162165	SEMA5A;ITGB1;TRADD;CIB1;LAMC2;MYLK;PPP3CA;AKT2;ENPP2;ITGAX;CTSH;CPNE3;CCR2;SEMA6B;EPHA4;SEMA6D;TNFRSF18;GAB1;ADAM10;CCNA2;FGR;ADAM17;IFNG;IL1B;MYADM;PECAM1;RAPGEF2;ADAM9;PLAA;CDH13;ITGA6;ARHGEF2;KIF20B;PFN1;HBEGF;SEMA3C;SEMA3D;SEMA3A;PIK3R3;CXCR4;NEDD9;HIF1A;AIF1;THBS1;RTN4;HDAC6;CLEC7A;PODXL;CCL5;CCL3;STX4;RREB1;S100A11;MAP4K4;XBP1;UBE2I;HSPA5;SMURF2;NTRK3;IGF1;SOD2;PTK2;COL1A1;VIL1;CXCL12;PTPRC;LGR6
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	183/938	4.5909001941158885E-6	4.624629256766536E-4	0	0	1.482905598227401	18.22703693004886	SPI1;SMARCB1;CCNT1;CD81;AHR;PARK7;RBPJ;NR3C1;ETS1;ELK1;SPIB;YY1;RPS6KA4;TBK1;NAMPT;IER5;JUNB;IER2;SOX4;MED1;MEF2C;MLIP;SLC11A1;FOXH1;SERPINF2;HCFC1;DDIT3;ZFPM2;TP53;ATF3;ATF4;KMT2D;GCM1;KMT2A;DHX9;EPAS1;TNKS;CTR9;GLIS3;PIK3R1;ZNF24;HIF1A;FOXO1;SBNO2;DHX36;HIVEP1;ZBED1;CAMTA2;RIPK1;FADD;PPARGC1A;RREB1;BCL9L;SMAD2;JUN;XBP1;SMAD4;JUND;POU2F1;EAF2;IGF2;SMARCA5;MICAL2;IGF1;POU2F2;ESR1;PBX1;NFKB1;ST18;NFKB2;NFKBIA;NR4A2;NR4A1;IL6;MAVS;RGCC;NR4A3;FUBP3;MKRN2;REL;TCF4;OGT;FGFR2;RARG;THRB;ONECUT2;AKAP8L;HMGB2;TCF21;BRCA1;HMGB1;TRIAP1;YBX1;MED16;FOXM1;CDC73;MED12;PPP3CA;MED13;NCK2;NOS1;GABPA;HTATIP2;KDM6B;KLF10;ACTR2;BCAS3;RBM14;PPP1R12A;ANXA2;ATRX;PEX2;FOS;PROX1;MED26;ZFX;KLF15;TNFRSF1A;RGMA;CCNA2;MED22;CREB3;ELF1;ZEB2;HAX1;NR5A2;RARA;CDH13;ITGA6;IRF5;ITGB1BP1;ARHGEF2;PPARA;MET;TLR4;ENG;CEBPA;CEBPB;HDAC2;TMF1;ATF6B;DOT1L;DDX21;NOD2;ASCL2;BCLAF1;RXRA;ATOH8;SHOX;E2F2;STAT6;APBB2;HES1;TBL1X;BRD4;MAPK3;MLXIP;RNF20;ARNT2;NFYA;TAF13;CNBP;ATAD2;TAF11;OSM;LILRB1;KLF4;MEIS2;KLF2;SKI;PER1;KLF7;KLF6;KLF5;TNIP2;NFIB;PRKRA;NFIC;LPIN1;PAXBP1;SSBP2;LPIN2;SSBP4
Positive Regulation Of T Cell Proliferation (GO:0042102)	24/65	4.999302836143717E-6	4.935311759841078E-4	0	0	3.5278764067161292	43.06200764070986	CD86;ANXA1;SYK;CD80;IGFBP2;IGF2;HMGB1;IGF1;LILRB2;AIF1;PPP3CA;IL6;PNP;HLA-DMB;PTPRC;IL23A;IL1B;CCL5;NCK2;FADD;IL12RB1;ICOSLG;CCR2;HLA-DPA1
Regulation Of Dendritic Cell Differentiation (GO:2001198)	8/10	5.966605729845205E-6	5.631828678819825E-4	0	0	24.02663862600771	289.0244212066169	LGALS1;TMEM176B;HLA-B;LILRB1;HMGB1;LILRB2;FCGR2B;HLA-G
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	31/96	5.975742704802235E-6	5.631828678819825E-4	0	0	2.8773797227507476	34.60855406116673	ITGB1;USP15;ITGB5;HPGD;PDCD5;PXN;TGFBRAP1;NR3C1;ZFP36L1;FNTA;LPXN;SOX5;SMAD2;MEF2C;JUN;SMAD4;APLP2;FOXH1;FOS;SMAD6;PTK2;TGFBR2;SMAD7;SKI;COL1A2;ID1;PDE3A;ZYX;ADAM9;ENG;LIMS1
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	11/18	6.0471418147781755E-6	5.631828678819825E-4	0	0	9.446215538847119	113.50501579421002	HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DRB3;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;TAPBP;HLA-DPA1
Positive Regulation Of Defense Response (GO:0031349)	37/124	6.403788291795145E-6	5.853536853389044E-4	0	0	2.5679886685552407	30.709602762756898	PTGER4;CEBPA;DHX9;TRADD;ETS1;PLA2G7;LGALS2;LGALS1;CCL5;CASP1;CCL3;S100A12;RIPK1;FADD;NLRP1;GPSM3;CCR2;SNCA;GSDMD;MEF2C;RIOK3;OSM;IL16;TNFRSF1A;NFKBIA;AIM2;IFNG;IL23A;IL1B;POLR3D;NINJ1;TLR8;ADAM8;CD47;S100A9;TLR4;S100A8
Negative Regulation Of Cellular Process (GO:0048523)	114/537	6.780072615590511E-6	6.084806987373593E-4	0	0	1.6399786227141409	19.518242880866694	SEMA5A;CDA;IFITM1;PDCD5;CIB1;ENO1;SPINT2;PARK7;CLU;ETS1;IFIT3;FTH1;CYP1B1;ENPP1;SOX4;EPHA4;MAP2K1;APLP2;MAGI2;ADAM10;TSC2;GTPBP4;TXNIP;NUPR1;TP53;TACSTD2;FBLN1;PRDM11;RTN4;SAV1;SCIN;PODXL;LPXN;S100A11;PLXNA4;ZBTB7C;APOBEC3D;SMAD4;APOBEC3G;WFS1;EIF2AK2;IFNLR1;SMAD6;ST18;BST2;NR4A1;IL6;RGCC;BCL6;PPT1;NOX4;TGFBI;APOBEC3A;CD200;APOBEC3B;COL18A1;BTG2;CDKN1A;RARG;CCDC125;PTEN;BRCA1;ING1;CDC73;CHMP1B;RB1CC1;ANXA6;NCK2;DACT3;CD33;KLF10;DUSP1;TESC;ACTL6A;ITGA1;PROX1;CTTNBP2NL;NME1;RHOB;VAMP8;IL1B;RAPGEF2;CDH13;ITGB1BP1;GAS8;VGLL4;VAMP3;CHMP5;KANK2;CEBPA;HPGD;EI24;ADAM22;THBS1;TOB1;DNAJB2;ERBB3;CCDC85B;SERTAD2;ALOX5;LMNA;RBBP7;TP53I11;CDKN2D;SUZ12;OSM;LILRB1;SOD2;DCBLD2;SKI;TFAP4;FABP6;PRKRA;HSPA1B
Regulation Of Gene Expression (GO:0010468)	213/1127	7.240490186673688E-6	6.243880098292303E-4	0	0	1.427907689714214	16.900460746003223	RPL5;SPI1;JMJD1C;RBPJ;TSKU;RPL6;RPS6KA4;CREB3L1;CHEK2;KAT8;TRIM22;ICOSLG;SOX4;MED1;MEF2C;SLC11A1;SOX13;ANK3;HCFC2;HCFC1;PRKAR1A;DDIT3;PRKCQ;EZR;CLOCK;TP53;ATF4;SRCAP;ZBTB1;PIK3R3;BAZ2A;AKAP17A;HNRNPLL;HIF1A;POU5F1B;DHX36;PCBP2;ZBED1;APOE;RBM12;ZNF148;PPARGC1A;RREB1;TIPARP;SETDB2;IGF2;SMARCA5;IGF1;LARP4;PARP14;PRDX6;PARP15;ST18;TADA2A;FUBP3;ID2;HNRNPD;REL;EZH2;LGMN;ZNF492;TCF23;BRCA1;BMI1;BRCA2;LIMD1;ROBO1;HINT1;C1QTNF1;CTSH;ANXA7;CD36;CD34;HAVCR2;TESC;ACTL6A;RHOH;PROX1;MED26;MLF2;SLC7A5;NR5A2;HNRNPH1;IL1B;MTF2;HNRNPH3;MAPT;GAS6;ZNF114;TLR4;ENG;OPRD1;AHNAK;TMPRSS4;RPL11;CRIP1;AIF1;APBB2;STX3;MBNL3;SRSF10;RPL17;ARNT2;GSN;NFYA;SORT1;LILRB1;ZNF33A;PER1;ZNF212;HSPA1B;LIMS1;ZNF331;PDCD5;YEATS4;AHR;PARK7;NR3C1;CELSR2;ETS1;CLU;SLC8A1;YY1;FGF5;CDH3;HMGN5;LAMP3;RUVBL1;MAP2K1;RPS7;ADAM10;ATP1B4;ZBTB34;TICAM1;MYADM;ZNF678;MATR3;ADTRP;KMT2D;GCM1;CREM;ZFP36L1;HNRNPDL;CLEC7A;RIPK1;SLC38A2;BTNL9;BTN2A2;FUS;FOXN3;FOXN2;ESR1;NFKB1;NFKB2;CLK1;IL6;PTPRC;RGCC;SON;MAFB;BCL6;BHLHE40;FGFR4;OGT;NFKBID;GSK3B;YBX1;YBX3;ELAVL2;SART3;ITGAX;FLOT2;KDM6B;ATRX;MSL3;EDF1;TAPBP;ACTA2;RBL2;ACTA1;PTP4A3;RBL1;IFNG;TRAF3;C1D;PFDN5;MCM2;CEBPA;PRKAA1;CEBPB;LRP1;TGFBRAP1;TOB1;HDAC6;MLLT6;MAPK8;TRA2B;ZNF506;ATOH8;CCL3;IGF2BP2;RBBP7;HNRNPA1;RNF20;NTRK2;TCF7L1;CNBP;NTRK3;USP22;KLF4;ZNF737;FAM98B;SSBP2
Regulation Of Interferon-Beta Production (GO:0032648)	20/50	7.46373309614962E-6	6.243880098292303E-4	0	0	4.014783526927138	47.39634567524343	HSP90AA1;PTPRS;DHX9;RIOK3;LILRB1;PTPN11;YY1;MAVS;TBK1;POLR3A;OAS1;OAS2;TRAF3;POLR3D;FLOT1;REL;TLR8;IRF5;CACTIN;TLR4
Regulation Of Interleukin-12 Production (GO:0032655)	20/50	7.46373309614962E-6	6.243880098292303E-4	0	0	4.014783526927138	47.39634567524343	SYK;MAST2;HLA-B;LAPTM5;IL16;IRAK3;LILRB1;HMGB1;HLA-G;THBS1;HSPD1;IFNG;IL23A;CLEC7A;TLR8;IRF5;CD47;LTB;TLR4;SLAMF1
Regulation Of Inflammatory Response (GO:0050727)	60/240	7.497352865326681E-6	6.243880098292303E-4	0	0	2.0182077829346663	23.81679043016092	TNFAIP6;SETD6;TRADD;TNFAIP3;AHR;PARK7;METRNL;ETS1;LGALS2;LGALS1;CASP1;TNFAIP8L2;GPSM3;CCR2;ANXA1;IL16;TNFRSF1B;TNFRSF1A;PSMA6;AIM2;IFNG;IL23A;IL1B;NINJ1;TYRO3;CD47;CARD16;PPARA;DNASE1L3;TLR4;S100A9;S100A8;PTGES;VAMP3;BIRC3;PTGER4;CEBPA;DHX9;NOD2;PTGS2;PLA2G7;SBNO2;ALOX5;CCL5;CCL3;S100A12;RIPK1;APOE;NLRP1;EXTL3;SNX6;BRD4;SNCA;GSDMD;OSM;KLF4;NFKBIA;IL6;BCL6;CD200
